id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,alpha,cohen_kappa_score,imb_spec_micro,hamming_loss,rec_score,zero_one_loss,warm_start,momentum,accuracy,fbeta_score,max_iter,prec_score,avg_prec_score,learning_rate_init,f1_score,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,hinge_loss,roc_auc_score
HOS,26,3.0276503540974917,0.008184756187732409,0.008164474677467568,0.02202385898943531,0.014933866675145974,0.010253139693712101,0.01916907457718491,0.009127177156661498,12.509551905999222,17.173946676417874,17.17394667641787,12.50955190599923,0.0,0.0,0.009326936018700526,0.018704559078089458,0.014933866675145974,0.02202385898943531,0.007550065519158386,0.01257348675828536,0.37927652271624235,0.5317216575253891,0.022023858989435246,0.02202385898943531,,0.0,0.019254088176936576,0.009127177156661498,0.009127177156661488,0.009127177156661498,0.009127177156661512,0.0,0.0,0.009127177156661498,0.009127177156661498,0.0,0.009127177156661498,0.01523247790669942,0.0,0.009127177156661486,0.0,0.009127177156661498,0.0,0.01916907457718491,0.3152472348113778,,0.009916913151953952
HOS,27,3.0276503540974917,0.00813393944542676,0.00772153330033469,0.02935504436141504,0.022280976728266556,0.009977227413200451,0.017608903460672308,0.009715937587820871,16.67366519728374,25.623123237506473,25.623123237506473,16.67366519728374,0.0,0.0,0.010462228479707692,0.01703226757763915,0.022280976728266556,0.02935504436141504,0.010024316804642257,0.011874342870116919,0.1914741487176725,0.21413673667185915,0.02935504436141502,0.02935504436141504,,0.0,0.01756080399776322,0.009715937587820871,0.009715937587820855,0.009715937587820871,0.009715937587820866,0.0,0.0,0.009715937587820871,0.009715937587820871,0.0,0.009715937587820871,0.010543719801154592,0.0,0.009715937587820932,0.0,0.009715937587820871,0.0,0.017608903460672308,0.3355857576517161,,0.009407125304411706
HOS,28,3.0276503540974917,0.008320823006907601,0.014723513283859416,0.01823597709803,0.012433397443204184,0.007908126945759196,0.014633795130764848,0.007064181247077105,10.358034991681047,14.298407059684813,14.298407059684811,10.358034991681045,0.0,0.0,0.00746058655166046,0.012523922537501503,0.012433397443204184,0.01823597709803,0.006210427192323703,0.009606143791147922,0.18719419669727286,0.2132713038487583,0.01823597709803002,0.01823597709803,,0.0,0.014519247802224812,0.007064181247077105,0.007064181247077131,0.007064181247077105,0.00706418124707711,0.0,0.0,0.007064181247077105,0.007064181247077105,0.0,0.007064181247077105,0.009867621007201585,0.0,0.007064181247077113,0.0,0.007064181247077105,0.0,0.014633795130764848,0.24399286375087273,,0.007671182673769611
HOS,29,3.0276503540974917,0.012679071174130935,0.02339396725086115,0.029450506267722464,0.027288896825249077,0.015364784448923531,0.03032934497809219,0.016485880744397517,16.727887560066343,31.38223134903642,31.382231349036438,16.72788756006634,0.0,0.0,0.011577649570629296,0.026652616091717735,0.027288896825249077,0.029450506267722464,0.015231818927708592,0.01864421003839524,0.21511896723457388,0.3502599427963526,0.029450506267722425,0.029450506267722464,,0.0,0.030955303523862554,0.016485880744397517,0.01648588074439753,0.016485880744397517,0.01648588074439753,0.0,0.0,0.016485880744397517,0.016485880744397517,0.0,0.016485880744397517,0.019125506140162032,0.0,0.016485880744397493,0.0,0.016485880744397517,0.0,0.03032934497809219,0.5694145325530703,,0.015033134701630903
HOS,30,3.0276503540974917,0.003169520301062635,0.009430626992672672,0.03708623034390894,0.04340283312325814,0.0034248787760044297,0.012472125537219722,0.017009614641281246,21.064978835340266,49.91325809174684,49.913258091746854,21.064978835340266,0.0,0.0,0.0073132244652352445,0.023058138240245368,0.04340283312325814,0.03708623034390894,0.02168872643461911,0.003256126284798096,0.09463033947816506,0.20732826800130513,0.037086230343908906,0.03708623034390894,,0.0,0.016802646824997894,0.017009614641281246,0.017009614641281236,0.017009614641281246,0.017009614641281246,0.0,0.0,0.017009614641281246,0.017009614641281257,0.0,0.017009614641281246,0.008078256863527132,0.0,0.017009614641281225,0.0,0.017009614641281246,0.0,0.012472125537219722,0.5875143830213411,,0.004276974559609958
HOS,31,3.0276503540974917,0.010493725712463651,0.017056564025411176,0.02234752263556918,0.00797180496739247,0.011743383635660246,0.020445911512726584,0.008410221210169658,12.693392857003296,9.167575712501337,9.167575712501337,12.693392857003296,0.0,0.0,0.009982358980047373,0.010585318744105034,0.00797180496739247,0.02234752263556918,0.006213008186693999,0.013977436866400184,0.22109686961139083,0.152053394165062,0.022347522635569196,0.02234752263556918,,0.0,0.019798337096360835,0.008410221210169658,0.008410221210169612,0.008410221210169658,0.008410221210169641,0.0,0.0,0.008410221210169658,0.008410221210169672,0.0,0.008410221210169658,0.012482430902354139,0.0,0.008410221210169667,0.0,0.008410221210169658,0.0,0.020445911512726584,0.2904808708144329,,0.011260947829643467
HOS,32,3.0276503540974917,0.00740574625189627,0.015792450400639126,0.023547420948050356,0.01117503142958514,0.012925350388290707,0.023205698986192028,0.010190235195759328,13.37493509849259,12.85128614402292,12.851286144022923,13.374935098492585,0.0,0.0,0.010582455261091504,0.016023429499429764,0.01117503142958514,0.023547420948050356,0.007756128142161268,0.015710407784568683,0.4250014335693154,0.4716953868225275,0.023547420948050346,0.023547420948050356,,0.0,0.023058030025353306,0.010190235195759328,0.010190235195759319,0.010190235195759328,0.010190235195759328,0.0,0.0,0.010190235195759328,0.010190235195759328,0.0,0.010190235195759328,0.017755160460924964,0.0,0.010190235195759345,0.0,0.010190235195759328,0.0,0.023205698986192028,0.3519621463580299,,0.0124686369938929
HOS,33,3.0276503540974917,0.009127527194549902,0.018325625368512923,0.04534376472319686,0.03768350048469048,0.01342937214472923,0.025766608009637065,0.015884042395300096,25.75525836277581,43.336025557394066,43.33602555739406,25.75525836277581,0.0,0.0,0.017105216438239805,0.024101182230240558,0.03768350048469048,0.04534376472319686,0.01797358432327573,0.016607789252483407,0.35735111197127983,0.26990637227812136,0.045343764723196865,0.04534376472319686,,0.0,0.026137571258694547,0.015884042395300096,0.015884042395300096,0.015884042395300096,0.015884042395300082,0.0,0.0,0.015884042395300096,0.01588404239530011,0.0,0.015884042395300096,0.015135186577388635,0.0,0.01588404239530012,0.0,0.015884042395300096,0.0,0.025766608009637065,0.5486320975329453,,0.0134679422055071
HOS,34,3.0276503540974917,0.005973414344649611,0.014750279942312578,0.017078372271518007,0.017748978984393655,0.010385885538858193,0.021561610133351134,0.011548751405094941,9.700515450222218,20.4113258320527,20.41132583205271,9.700515450222222,0.0,0.0,0.007280373114959522,0.019380050135945206,0.017748978984393655,0.017078372271518007,0.01031241779583733,0.01316439472786491,0.16579425283998317,0.3062722581633935,0.017078372271517976,0.017078372271518007,,0.0,0.022185441150339873,0.011548751405094941,0.01154875140509496,0.011548751405094941,0.011548751405094957,0.0,0.0,0.011548751405094941,0.011548751405094941,0.0,0.011548751405094941,0.014945408152548521,0.0,0.011548751405094931,0.0,0.011548751405094941,0.0,0.021561610133351134,0.39888814247655585,,0.010337756108104284
HOS,35,3.0276503540974917,0.011739428267473732,0.03351432313231979,0.031583458057924764,0.025990966714738526,0.01374164707781304,0.026809576472983664,0.014372062870701618,17.939404176901252,29.88961172194929,29.8896117219493,17.939404176901252,0.0,0.0,0.012740497239734014,0.022628481477391393,0.025990966714738526,0.031583458057924764,0.013709137581254988,0.016736958694232498,0.267758416502685,0.2939494321583179,0.03158345805792476,0.031583458057924764,,0.0,0.027015878795226628,0.014372062870701618,0.014372062870701596,0.014372062870701618,0.01437206287070159,0.0,0.0,0.014372062870701618,0.014372062870701596,0.0,0.014372062870701618,0.01669132972123735,0.0,0.014372062870701576,0.0,0.014372062870701618,0.0,0.026809576472983664,0.4964045987760661,,0.013656365086078348
