id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,ber,bcr,imb_sens_micro,power_t,prec_score,learning_rate_init,imb_spec_micro,alpha,zero_one_loss,accuracy,max_iter,matthews_corrcoef,avg_prec_score,log_loss,fbeta_score,momentum,warm_start,rec_score,tol,hamming_loss,roc_auc_score,cohen_kappa_score,f1_score
HOSbal,5,4.5,0.6764793089150791,0.6671289838606849,0.6,0.4,0.0,0.5,347.4,231.6,347.4,231.6,579.0,579.0,0.2,0.3,0.4,0.6,0.26666666666666666,0.39999999999999997,0.4,0.6,0.5,0.5,0.5,0.0010000000000000002,0.5,1.0,0.5,0.5,1000.0,0.0,0.5,17.2696280766844,0.5,0.9000000000000001,False,0.5,0.00010000000000000002,0.5,0.5,0.0,0.5
HOSbal,6,4.5,0.6923416288580454,0.7211729733491101,0.5785837651122625,0.7474956822107082,0.6574424220984015,0.6630397236614853,335.0,432.8,146.2,244.0,579.0,579.0,0.6395560213290258,0.6965367679891366,0.7474956822107082,0.5785837651122625,0.6891940096828797,0.6318695180750977,0.4214162348877375,0.5785837651122625,0.6630397236614853,0.5,0.6630397236614853,0.0010000000000000002,0.6630397236614853,0.09999999999999999,0.33696027633851466,0.6630397236614853,1000.0,0.33104327364243846,0.6135878064459912,11.638296589325083,0.6630397236614853,0.9000000000000001,False,0.6630397236614853,0.00010000000000000002,0.33696027633851466,0.6630397236614852,0.32607944732297056,0.6630397236614853
HOSbal,7,4.5,0.8066224000047727,0.7970787630062797,0.7376511226252159,0.7298791018998274,0.733738330159466,0.7337651122625215,427.1,422.6,156.4,151.9,579.0,579.0,0.7355872597511948,0.7320153440673495,0.7298791018998274,0.7376511226252159,0.7327041169221166,0.7348050419162315,0.2623488773747841,0.7376511226252159,0.7337651122625215,0.5,0.7337651122625215,0.0010000000000000002,0.7337651122625215,0.09999999999999999,0.2662348877374784,0.7337651122625215,1000.0,0.46756641046832026,0.6711718863783822,9.195535250076896,0.7337651122625215,0.9000000000000001,False,0.7337651122625215,0.00010000000000000002,0.2662348877374784,0.7337651122625216,0.46753022452504317,0.7337651122625215
HOSbal,8,4.5,0.8756983781816663,0.8574213422995669,0.8089810017271158,0.7766839378238342,0.7926574894567994,0.792832469775475,468.4,449.7,129.3,110.6,579.0,579.0,0.8026199089469666,0.7836952088346998,0.7766839378238342,0.8089810017271158,0.78942488644618,0.796124993397187,0.19101899827288427,0.8089810017271158,0.792832469775475,0.5,0.792832469775475,0.0010000000000000002,0.792832469775475,0.09999999999999999,0.207167530224525,0.792832469775475,1000.0,0.585989915266558,0.7295295121206741,7.15540228418549,0.792832469775475,0.9000000000000001,False,0.792832469775475,0.00010000000000000002,0.20716753022452505,0.792832469775475,0.58566493955095,0.792832469775475
HOSbal,9,4.5,0.7764518659710477,0.7749469859917376,0.6853195164075994,0.7281519861830742,0.7062455755387264,0.7067357512953367,396.8,421.6,157.4,182.2,579.0,579.0,0.6984498316710376,0.7161638849390685,0.7281519861830742,0.6853195164075994,0.7128399238208181,0.7002238642286749,0.31468048359240075,0.6853195164075994,0.7067357512953367,0.5,0.7067357512953367,0.0010000000000000002,0.7067357512953367,0.09999999999999999,0.2932642487046633,0.7067357512953367,1000.0,0.41404176991374325,0.6481176174291929,10.129096995118465,0.7067357512953367,0.9000000000000001,False,0.7067357512953367,0.00010000000000000002,0.2932642487046632,0.7067357512953368,0.4134715025906736,0.7067357512953367
HOSbal,10,4.5,0.8078319775922396,0.796045269188818,0.7328151986183075,0.7338514680483593,0.7331590666434654,0.7333333333333334,424.3,424.9,154.1,154.7,579.0,579.0,0.7334453108791796,0.7337071478519379,0.7338514680483593,0.7328151986183075,0.7334609997285649,0.7330703258078508,0.26718480138169254,0.7328151986183075,0.7333333333333334,0.5,0.7333333333333334,0.0010000000000000002,0.7333333333333334,0.09999999999999999,0.2666666666666667,0.7333333333333334,1000.0,0.4669094619744493,0.6713143850769402,9.210446777817282,0.7333333333333334,0.9000000000000001,False,0.7333333333333334,0.00010000000000000002,0.2666666666666667,0.7333333333333334,0.4666666666666666,0.7333333333333334
HOSbal,11,4.5,0.7407336811428197,0.7387840757055261,0.5250431778929189,0.7887737478411054,0.5599261798836371,0.6569084628670121,304.0,456.7,122.3,275.0,579.0,579.0,0.648269884259119,0.6697106545459899,0.7887737478411054,0.5250431778929189,0.6999678894877212,0.5451480942881329,0.47495682210708123,0.5250431778929189,0.6569084628670121,0.5,0.6569084628670121,0.0010000000000000002,0.6569084628670121,0.09999999999999999,0.3430915371329879,0.6569084628670121,1000.0,0.31980833677970655,0.6122068786914334,11.850046332006674,0.6569084628670121,0.9000000000000001,False,0.6569084628670121,0.00010000000000000002,0.3430915371329879,0.6569084628670121,0.3138169257340242,0.6569084628670121
HOSbal,12,4.5,0.6886967882806697,0.7197440713499149,0.5704663212435233,0.7597582037996546,0.6582755967181052,0.665112262521589,330.3,439.9,139.1,248.7,579.0,579.0,0.6388489315878354,0.7038242361351748,0.7597582037996546,0.5704663212435233,0.6940337556640657,0.6300773677432474,0.4295336787564767,0.5704663212435233,0.665112262521589,0.5,0.665112262521589,0.0010000000000000002,0.665112262521589,0.00010000000000000002,0.33488773747841105,0.665112262521589,1000.0,0.3363883092605091,0.6162414100133067,11.566708730525825,0.665112262521589,0.9000000000000001,False,0.665112262521589,0.00010000000000000002,0.33488773747841105,0.665112262521589,0.3302245250431779,0.665112262521589
HOSbal,13,4.5,0.802990386020803,0.7914341441193112,0.7386873920552677,0.7151986183074267,0.7267242342387369,0.726943005181347,427.7,414.1,164.9,151.3,579.0,579.0,0.7326158332907141,0.7218547933778647,0.7151986183074267,0.7386873920552677,0.7236668842196095,0.7300461569764372,0.26131260794473227,0.7386873920552677,0.726943005181347,0.5,0.726943005181347,0.0010000000000000002,0.726943005181347,0.00010000000000000002,0.27305699481865287,0.726943005181347,1000.0,0.4541781657852454,0.6639397350312597,9.431168350334193,0.726943005181347,0.9000000000000001,False,0.726943005181347,0.00010000000000000002,0.2730569948186528,0.7269430051813471,0.4538860103626943,0.7269430051813472
HOSbal,14,4.5,0.8823258491652274,0.8665788784152397,0.8466321243523316,0.7583765112262522,0.8011881292812113,0.8025043177892919,490.2,439.1,139.9,88.8,579.0,579.0,0.8319144367338346,0.7782155444192388,0.7583765112262522,0.8466321243523316,0.7932959043045592,0.8108720240261963,0.15336787564766835,0.8466321243523316,0.8025043177892919,0.5,0.8025043177892919,0.0010000000000000002,0.8025043177892919,0.00010000000000000002,0.19749568221070812,0.8025043177892919,1000.0,0.6075626923863319,0.735555248965309,6.821355807596336,0.8025043177892919,0.9000000000000001,False,0.8025043177892919,0.00010000000000000002,0.19749568221070812,0.8025043177892919,0.6050086355785838,0.8025043177892919
HOSbal,15,4.5,0.7643083632371935,0.7658220428927858,0.6689119170984456,0.7402417962003454,0.7022436122741367,0.7045768566493955,387.3,428.6,150.4,191.7,579.0,579.0,0.6922974061305005,0.7221912158805861,0.7402417962003454,0.6689119170984456,0.7143634541554563,0.692798338625275,0.33108808290155434,0.6689119170984456,0.7045768566493955,0.5,0.7045768566493955,0.0010000000000000002,0.7045768566493955,0.00010000000000000002,0.29542314335060454,0.7045768566493955,1000.0,0.4117804579033466,0.6477563391142225,10.203657741064289,0.7045768566493955,0.9000000000000001,False,0.7045768566493955,0.00010000000000000002,0.29542314335060443,0.7045768566493955,0.409153713298791,0.7045768566493955
HOSbal,16,4.5,0.8069803514486594,0.8016538101876142,0.7466321243523316,0.7262521588946459,0.73631371407223,0.7364421416234888,432.3,420.5,158.5,146.7,579.0,579.0,0.741483209900111,0.7317671484305432,0.7262521588946459,0.7466321243523316,0.7337210759876778,0.7390643885112886,0.2533678756476684,0.7466321243523316,0.7364421416234888,0.5,0.7364421416234888,0.0010000000000000002,0.7364421416234888,0.00010000000000000002,0.26355785837651124,0.7364421416234888,1000.0,0.4730671917152545,0.6731268709396597,9.103075381622991,0.7364421416234888,0.9000000000000001,False,0.7364421416234888,0.00010000000000000002,0.2635578583765112,0.7364421416234888,0.4728842832469776,0.7364421416234888
HOSbal,17,4.5,0.7699335701778721,0.771727676262599,0.6670120898100174,0.7421416234887739,0.7027343369158011,0.7045768566493955,386.2,429.7,149.3,192.8,579.0,579.0,0.6911297791124599,0.72223578818637,0.7421416234887739,0.6670120898100174,0.7150397089237422,0.6925574791465404,0.33298791018998275,0.6670120898100174,0.7045768566493955,0.5,0.7045768566493955,0.0010000000000000002,0.7045768566493955,0.00010000000000000002,0.29542314335060454,0.7045768566493955,1000.0,0.41124300301230177,0.6477783269222773,10.20365698151578,0.7045768566493955,0.9000000000000001,False,0.7045768566493955,0.00010000000000000002,0.2954231433506045,0.7045768566493955,0.409153713298791,0.7045768566493955
HOSbal,18,4.5,0.6936909566550631,0.7171958888931627,0.6324697754749568,0.6737478411053541,0.6485563083258876,0.6531088082901555,366.2,390.1,188.9,212.8,579.0,579.0,0.6487068324894857,0.6650368893816432,0.6737478411053541,0.6324697754749568,0.6574201358694558,0.6446431967853283,0.3675302245250432,0.6324697754749568,0.6531088082901555,0.5,0.6531088082901555,0.0010000000000000002,0.6531088082901555,1.0,0.34689119170984456,0.6531088082901555,1000.0,0.3099291976911328,0.6021972415231307,11.98132773902434,0.6531088082901555,0.9000000000000001,False,0.6531088082901555,0.00010000000000000002,0.3468911917098446,0.6531088082901555,0.3062176165803109,0.6531088082901555
HOSbal,19,4.5,0.8132383867128425,0.8059803050119113,0.7195164075993091,0.7466321243523315,0.7329275674562078,0.7330742659758203,416.6,432.3,146.7,162.4,579.0,579.0,0.7269341621684179,0.7396177129238576,0.7466321243523315,0.7195164075993091,0.7366292643571469,0.729404669137492,0.2804835924006909,0.7195164075993091,0.7330742659758203,0.5,0.7330742659758203,0.0010000000000000002,0.7330742659758203,1.0,0.26692573402417963,0.7330742659758203,1000.0,0.466350148408306,0.6724213739744938,9.219389537659673,0.7330742659758203,0.9000000000000001,False,0.7330742659758203,0.00010000000000000002,0.26692573402417963,0.7330742659758203,0.4661485319516408,0.7330742659758203
HOSbal,20,4.5,0.8450780185001238,0.8378070750611283,0.7530224525043179,0.7706390328151986,0.7617087351203599,0.7618307426597583,436.0,446.2,132.8,143.0,579.0,579.0,0.7574843874869754,0.7665642717599771,0.7706390328151986,0.7530224525043179,0.763924104791429,0.7596484893012556,0.2469775474956822,0.7530224525043179,0.7618307426597583,0.5,0.7618307426597583,0.0010000000000000002,0.7618307426597583,1.0,0.2381692573402418,0.7618307426597583,1000.0,0.5238550127249743,0.700743409843567,8.226166421636526,0.7618307426597583,0.9000000000000001,False,0.7618307426597583,0.00010000000000000002,0.23816925734024177,0.7618307426597581,0.5236614853195164,0.7618307426597583
HOSbal,21,4.5,0.7924452856303376,0.7881115400018756,0.7036269430051814,0.7210708117443868,0.7121906292291684,0.712348877374784,407.4,417.5,161.5,171.6,579.0,579.0,0.7089123255525185,0.7161564515967405,0.7210708117443868,0.7036269430051814,0.7148409688278352,0.7097254915730541,0.29637305699481864,0.7036269430051814,0.712348877374784,0.5,0.712348877374784,0.0010000000000000002,0.712348877374784,1.0,0.2876511226252159,0.712348877374784,1000.0,0.42488306062138437,0.6521995868730285,9.935229319628434,0.7123488773747841,0.9000000000000001,False,0.712348877374784,0.00010000000000000002,0.2876511226252159,0.7123488773747843,0.42469775474956817,0.712348877374784
HOSbal,22,4.5,0.8228003138040989,0.8183434605478934,0.7302245250431778,0.7595854922279793,0.7446451459365715,0.7449050086355785,422.8,439.8,139.2,156.2,579.0,579.0,0.7380973913106461,0.7524712735340072,0.7595854922279793,0.7302245250431778,0.7485673940223638,0.7410446583986158,0.2697754749568221,0.7302245250431778,0.7449050086355785,0.5,0.7449050086355785,0.0010000000000000002,0.7449050086355785,1.0,0.25509499136442143,0.7449050086355785,1000.0,0.4901889282529009,0.6843297949301891,8.810764983608722,0.7449050086355785,0.9000000000000001,False,0.7449050086355785,0.00010000000000000002,0.25509499136442143,0.7449050086355785,0.4898100172711571,0.7449050086355785
HOSbal,23,4.5,0.7951105324229435,0.7868401407816028,0.7179620034542314,0.7224525043177892,0.7200170863306605,0.7202072538860104,415.7,418.3,160.7,163.3,579.0,579.0,0.7194629011254469,0.721424775647901,0.7224525043177892,0.7179620034542314,0.7207665679172613,0.7194933650769715,0.2820379965457686,0.7179620034542314,0.7202072538860104,0.5,0.7202072538860104,0.0010000000000000002,0.7202072538860104,1.0,0.27979274611398963,0.7202072538860104,1000.0,0.440650894609362,0.658967548276505,9.663810058081255,0.7202072538860104,0.9000000000000001,False,0.7202072538860104,0.00010000000000000002,0.27979274611398963,0.7202072538860104,0.4404145077720207,0.7202072538860104
HOSbal,24,4.5,0.6921795066832518,0.7224041763985262,0.5730569948186528,0.7390328151986183,0.6479361909166443,0.6560449050086355,331.8,427.9,151.1,247.2,579.0,579.0,0.635434708697928,0.6906621741055495,0.7390328151986183,0.5730569948186528,0.6813738434124421,0.6233471469200643,0.42694300518134715,0.5730569948186528,0.6560449050086355,0.5,0.6560449050086355,0.0010000000000000002,0.6560449050086355,0.09999999999999999,0.3439550949913644,0.6560449050086355,1000.0,0.31898064739726684,0.6077973135194072,11.879892450142162,0.6560449050086355,0.9000000000000001,False,0.6560449050086355,0.00010000000000000002,0.3439550949913644,0.6560449050086355,0.3120898100172712,0.6560449050086355
HOSbal,25,4.5,0.8183655937072135,0.8136422277680024,0.7345423143350603,0.7474956822107081,0.7409482418331887,0.7410189982728842,425.3,432.8,146.2,153.7,579.0,579.0,0.7380273446310328,0.7442090892927842,0.7474956822107081,0.7345423143350603,0.7426863968118492,0.7392968231930708,0.26545768566493955,0.7345423143350603,0.7410189982728842,0.5,0.7410189982728842,0.0010000000000000002,0.7410189982728842,0.09999999999999999,0.25898100172711574,0.7410189982728842,1000.0,0.48213719255834786,0.6795013056338325,8.944987860084636,0.7410189982728842,0.9000000000000001,False,0.7410189982728842,0.00010000000000000002,0.25898100172711574,0.7410189982728842,0.4820379965457686,0.7410189982728842
HOSbal,26,4.5,0.8788507372308277,0.858657356771778,0.8284974093264248,0.7784110535405873,0.8029519352480186,0.8034542314335061,479.7,450.7,128.3,99.3,579.0,579.0,0.8198324080464191,0.7890674679460981,0.7784110535405873,0.8284974093264248,0.798426596665083,0.8081675120134573,0.17150259067357515,0.8284974093264248,0.8034542314335061,0.5,0.8034542314335061,0.0010000000000000002,0.8034542314335061,0.09999999999999999,0.19654576856649397,0.8034542314335061,1000.0,0.6079028952408526,0.7394658217408925,6.788538942860074,0.8034542314335061,0.9000000000000001,False,0.8034542314335061,0.00010000000000000002,0.19654576856649394,0.8034542314335059,0.606908462867012,0.8034542314335061
HOSbal,27,4.5,0.7919853180249433,0.7874622458977264,0.6944732297063905,0.7407599309153713,0.7168158520033152,0.7176165803108809,402.1,428.9,150.1,176.9,579.0,579.0,0.7085308024025505,0.7287601906763468,0.7407599309153713,0.6944732297063905,0.7238608292141584,0.7107279305695066,0.3055267702936097,0.6944732297063905,0.7176165803108809,0.5,0.7176165803108809,0.0010000000000000002,0.7176165803108809,0.09999999999999999,0.2823834196891191,0.7176165803108809,1000.0,0.4362600128534158,0.6588098948766572,9.753281434119227,0.7176165803108809,0.9000000000000001,False,0.7176165803108809,0.00010000000000000002,0.2823834196891192,0.7176165803108808,0.4352331606217617,0.7176165803108809
HOSbal,28,4.5,0.8254701841361886,0.8175688953565313,0.7556131260794474,0.7411053540587219,0.7482767201103151,0.7483592400690846,437.5,429.1,149.9,141.5,579.0,579.0,0.7519676082293826,0.7449907153138232,0.7411053540587219,0.7556131260794474,0.7464426768523018,0.7502129177455417,0.24438687392055272,0.7556131260794474,0.7483592400690846,0.5,0.7483592400690846,0.0010000000000000002,0.7483592400690846,0.09999999999999999,0.25164075993091534,0.7483592400690846,1000.0,0.49683836271984727,0.6851903154036338,8.69146744484608,0.7483592400690846,0.9000000000000001,False,0.7483592400690846,0.00010000000000000002,0.2516407599309154,0.7483592400690846,0.4967184801381692,0.7483592400690846
HOSbal,29,4.5,0.7886991746236289,0.7892947131234372,0.6924006908462867,0.7328151986183075,0.7114674328968691,0.712607944732297,400.9,424.3,154.7,178.1,579.0,579.0,0.7055138352141426,0.7224308866421799,0.7328151986183075,0.6924006908462867,0.7181037953956045,0.7061680525087184,0.30759930915371336,0.6924006908462867,0.712607944732297,0.5,0.712607944732297,0.0010000000000000002,0.712607944732297,0.09999999999999999,0.28739205526770295,0.712607944732297,1000.0,0.42657524556332166,0.6535994803535213,9.926276754705292,0.712607944732297,0.9000000000000001,False,0.712607944732297,0.00010000000000000002,0.28739205526770295,0.712607944732297,0.4252158894645942,0.712607944732297
HOSbal,30,4.5,0.6903308366220122,0.7172392600424159,0.6236614853195164,0.6746113989637307,0.6429735552729893,0.6491364421416235,361.1,390.6,188.4,217.9,579.0,579.0,0.6441767265233203,0.6637420809295898,0.6746113989637307,0.6236614853195164,0.6544213439364631,0.6381654010609639,0.3763385146804836,0.6236614853195164,0.6491364421416235,0.5,0.6491364421416235,0.0010000000000000002,0.6491364421416235,0.00010000000000000002,0.3508635578583765,0.6491364421416235,1000.0,0.3030141249678481,0.5993832975253395,12.118528059937876,0.6491364421416235,0.9000000000000001,False,0.6491364421416235,0.00010000000000000002,0.3508635578583766,0.6491364421416235,0.29827288428324694,0.6491364421416235
HOSbal,31,4.5,0.81433506044905,0.8046702194901505,0.7409326424870468,0.7354058721934369,0.7381145418034116,0.7381692573402417,429.0,425.8,153.2,150.0,579.0,579.0,0.7395471168324961,0.7369425757900439,0.7354058721934369,0.7409326424870468,0.7374166715945158,0.7388792205980699,0.25906735751295334,0.7409326424870468,0.7381692573402417,0.5,0.7381692573402417,0.0010000000000000002,0.7381692573402417,0.00010000000000000002,0.2618307426597582,0.7381692573402417,1000.0,0.4764140931352225,0.6756890891550146,9.043419258431111,0.7381692573402417,0.9000000000000001,False,0.7381692573402417,0.00010000000000000002,0.2618307426597582,0.7381692573402419,0.47633851468048355,0.7381692573402417
HOSbal,32,4.5,0.875238112283402,0.8571002827666184,0.8328151986183074,0.7696027633851468,0.8005391361398498,0.8012089810017272,482.2,445.6,133.4,96.8,579.0,579.0,0.8215678520972063,0.7834278852119418,0.7696027633851468,0.8328151986183074,0.7946718600468146,0.8073161850883663,0.16718480138169256,0.8328151986183074,0.8012089810017272,0.5,0.8012089810017272,0.0010000000000000002,0.8012089810017272,0.00010000000000000002,0.1987910189982729,0.8012089810017272,1000.0,0.6037050944041338,0.7360998606784452,6.86609066701695,0.8012089810017272,0.9000000000000001,False,0.8012089810017272,0.00010000000000000002,0.1987910189982729,0.8012089810017271,0.6024179620034543,0.8012089810017272
HOSbal,33,4.5,0.7891388583138698,0.7895028835176561,0.692573402417962,0.7442141623488774,0.7174028708146879,0.7183937823834198,401.0,430.9,148.1,178.0,579.0,579.0,0.7082198131167303,0.7310346343899407,0.7442141623488774,0.692573402417962,0.7252522297870645,0.7107285903698811,0.30742659758203805,0.692573402417962,0.7183937823834198,0.5,0.7183937823834198,0.0010000000000000002,0.7183937823834198,0.00010000000000000002,0.2816062176165803,0.7183937823834198,1000.0,0.43801854290268344,0.6598087300853293,9.726436444524857,0.7183937823834198,0.9000000000000001,False,0.7183937823834198,0.00010000000000000002,0.2816062176165803,0.7183937823834197,0.43678756476683933,0.7183937823834198
HOSbal,34,4.5,0.8203305979877162,0.8120102880791833,0.7525043177892919,0.731433506044905,0.7417512769720164,0.7419689119170985,435.7,423.5,155.5,143.3,579.0,579.0,0.7473486068047774,0.7372353947390204,0.731433506044905,0.7525043177892919,0.7391384960474798,0.744635085286806,0.2474956822107081,0.7525043177892919,0.7419689119170985,0.5,0.7419689119170985,0.0010000000000000002,0.7419689119170985,0.00010000000000000002,0.25803108808290154,0.7419689119170985,1000.0,0.4842606510577424,0.6786078621456741,8.912185426770042,0.7419689119170985,0.9000000000000001,False,0.7419689119170985,0.00010000000000000002,0.25803108808290154,0.7419689119170985,0.4839378238341968,0.7419689119170985
HOSbal,35,4.5,0.7777894111997041,0.7771658095089127,0.670293609671848,0.7392055267702935,0.703502497971392,0.7047495682210707,388.1,428.0,151.0,190.9,579.0,579.0,0.6916519516628263,0.7208619217471144,0.7392055267702935,0.670293609671848,0.7142850890178973,0.6941843264573759,0.329706390328152,0.670293609671848,0.7047495682210707,0.5,0.7047495682210707,0.0010000000000000002,0.7047495682210707,0.00010000000000000002,0.2952504317789292,0.7047495682210707,1000.0,0.41100011422510435,0.6477870843651997,10.19769290900857,0.7047495682210709,0.9000000000000001,False,0.7047495682210707,0.00010000000000000002,0.2952504317789292,0.7047495682210708,0.4094991364421417,0.7047495682210707
